Source?,Date (MSM time) (MM/DD/YYYY),"Day? (Local, 6am-8pm)","Night? (Local, 6am-8pm)",Torches Lit,Island,Titan skin?,Parent 1 Species,Parent 1 Level,Parent 2 Species,Parent 2 Level,Result Monster
Player3,8/27/2025,True,False,0,Haven,False,Reedling,15,Barrb,15,Barrb
Player3,8/27/2025,True,False,0,Oasis,False,Congle,15,Woolabee,15,Congle
Player3,8/27/2025,True,False,0,Oasis,False,Congle,15,Woolabee,15,Congle
Player3,8/27/2025,True,False,0,M Plant,False,T-Rox,15,Pummel,15,Rare Toe Jammer
Player3,8/27/2025,True,False,0,M Cold,False,Bowgart,15,Spunge,15,Spunge
Player3,8/27/2025,True,False,0,M Air,False,T-Rox,15,Scups,15,Scups
Player3,8/27/2025,True,False,0,M Water,False,Scups,15,Pummel,15,Scups
Player3,8/27/2025,True,False,0,M Earth,False,Thumpies,15,PomPom,15,PomPom
Player3,9/17/2025,False,False,1,Sanctum,False,Larvaluss,20,Fluoress,20,Enchantling
Player3,9/17/2025,False,False,1,Sanctum,False,Larvaluss,20,Fluoress,20,Fluoress
Player3,9/17/2025,False,False,0,Oasis,False,Whaddle,16,Woolabee,15,Whaddle
Player3,9/17/2025,False,False,0,Oasis,False,Whaddle,16,Woolabee,15,Whaddle
Player3,9/17/2025,False,False,0,Haven,False,Tring,15,Reedling,15,Reedling
Player3,9/17/2025,False,False,0,Haven,False,Tring,15,Reedling,15,Reedling
Player3,9/17/2025,False,False,0,Earth,False,Noggin,15,Mammott,15,Drumpler
Player3,9/17/2025,False,False,0,Water,False,Shellbeat,16,Rare Shellbeat,16,Shellbeat
Player3,9/17/2025,False,False,0,Water,False,Shellbeat,16,Rare Shellbeat,16,Shellbeat
Player3,9/17/2025,False,False,0,Air,False,Noggin,15,Mammott,15,Drumpler
Player3,9/17/2025,False,False,0,Cold,False,Deedge,16,Rare Deedge,16,Rare Deedge
Player3,9/17/2025,False,False,0,Cold,False,Deedge,16,Rare Deedge,16,Rare Deedge
Player3,9/17/2025,False,False,0,M Earth,False,Quarrister,15,Clamble,15,Clamble
Player3,9/17/2025,False,False,0,Earth,False,Noggin,15,Mammott,15,Drumpler
Player3,9/17/2025,False,False,0,Shugabush,False,Shugabush,15,Oaktopus,15,Rare Oaktopus
Player3,9/17/2025,False,False,0,Shugabush,False,Shugabush,15,Oaktopus,15,Shugajo
Player3,9/17/2025,False,False,0,Shugabush,False,Shugabush,15,Oaktopus,15,Oaktopus
Player3,9/17/2025,False,False,0,Shugabush,False,Shugabush,15,Oaktopus,15,Shugabush
Player3,9/17/2025,False,False,0,Oasis,False,Whaddle,16,Woolabee,15,Whaddle
Player3,9/17/2025,False,False,0,Oasis,False,Whaddle,16,Woolabee,15,Woolabee
Player3,9/17/2025,False,False,0,Haven,False,Tring,15,Reedling,15,Reedling
Player3,9/17/2025,False,False,0,Haven,False,Tring,15,Reedling,15,Reedling
Player3,9/18/2025,False,False,0,Cold,False,Deedge,16,Rare Deedge,16,Deedge
Player3,9/18/2025,False,False,0,Water,False,Shellbeat,16,Rare Shellbeat,16,Shellbeat
Player3,9/18/2025,False,False,0,Water,False,Shellbeat,16,Rare Shellbeat,16,Shellbeat
Player3,9/18/2025,False,False,0,Haven,False,Tring,15,Reedling,15,Reedling
Player3,9/18/2025,False,False,0,Haven,False,Tring,15,Reedling,15,Reedling
Player3,9/18/2025,False,False,0,Sanctum,False,Larvaluss,20,Fluoress,20,Larvaluss
Player3,9/18/2025,False,False,0,Shugabush,False,Shugabush,15,Oaktopus,15,Shugajo
Player3,9/18/2025,False,False,0,Sanctum,False,Larvaluss,20,Fluoress,20,Larvaluss
Player3,9/19/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,True,0,M Bone,False,Plinkajou,15,Withur,15,Withur
Player3,9/19/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Water,False,Shellbeat,16,Rare Shellbeat,16,Shellbeat
Player3,9/19/2025,False,False,0,Water,False,Shellbeat,16,Rare Shellbeat,16,Rare Shellbeat
Player3,9/19/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Shugabush,False,Shugabush,15,Oaktopus,15,Shugajo
Player3,9/19/2025,False,False,0,Haven,False,Tring,15,Reedling,15,Reedling
Player3,9/19/2025,False,False,0,Haven,False,Tring,15,Reedling,15,Reedling
Player3,9/19/2025,False,False,0,Oasis,False,Whaddle,16,Woolabee,15,Woolabee
Player3,9/19/2025,False,False,0,Oasis,False,Whaddle,16,Woolabee,15,Woolabee
Player3,9/19/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/19/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
Player3,9/19/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Epic Mammott
Player3,9/19/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,M Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,M Earth,False,Quarrister,15,Drumpler,15,Epic Mammott
Player3,9/19/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Epic Noggin
Player3,9/19/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,M Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/19/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
Player3,9/19/2025,False,False,0,Sanctum,False,Larvaluss,20,Fluoress,20,Fluoress
Player3,9/19/2025,False,False,0,Shugabush,False,Shugabush,15,Oaktopus,15,Rare Oaktopus
Player3,9/19/2025,False,False,0,Oasis,False,Whaddle,16,Woolabee,15,Woolabee
Player3,9/19/2025,False,False,0,Oasis,False,Whaddle,16,Woolabee,15,Rare Tweedle
Player3,9/19/2025,False,False,0,Haven,False,Tring,15,Reedling,15,Reedling
Player3,9/19/2025,False,False,0,Haven,False,Tring,15,Reedling,15,Rare Reedling
Player3,9/19/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,M Water,False,Shellbeat,16,Rare Shellbeat,16,Shellbeat
Player3,9/19/2025,False,False,0,M Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/19/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/19/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
Player3,9/19/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Epic Noggin
Player3,9/19/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,M Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,M Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,M Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/19/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Rare Drumpler
Player3,9/20/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,M Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/20/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
Player3,9/20/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/20/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/20/2025,False,True,0,M Bone,False,Plinkajou,15,Withur,15,Withur
Player3,9/20/2025,False,False,0,M Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Epic Noggin
Player3,9/20/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Shugabush,False,Shugabush,15,Oaktopus,15,Rare Oaktopus
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Stogg
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Stogg
Player3,9/20/2025,False,False,0,Sanctum,False,Larvaluss,20,Fluoress,20,Larvaluss
Player3,9/20/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,M Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Sanctum,False,Larvaluss,20,Fluoress,20,Larvaluss
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
Player3,9/20/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/20/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/20/2025,False,False,0,Oasis,False,Whaddle,16,Woolabee,15,Woolabee
Player3,9/20/2025,False,False,0,Oasis,False,Whaddle,16,Woolabee,15,Woolabee
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Stogg
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/20/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Stogg
Player3,9/20/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,M Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Shugabush,False,Shugabush,15,Oaktopus,15,Shugabush
Player3,9/20/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,M Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,M Earth,False,Quarrister,15,Drumpler,15,Epic Mammott
Player3,9/20/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/20/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/21/2025,False,True,0,M Bone,False,Plinkajou,15,Withur,15,Withur
Player3,9/21/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/21/2025,False,False,0,M Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/21/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/21/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/21/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/21/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/21/2025,False,False,0,Shugabush,False,Shugabush,15,Oaktopus,15,Shugajo
Player3,9/21/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/21/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/21/2025,False,False,0,Sanctum,False,Larvaluss,20,Fluoress,20,Larvaluss
Player3,9/21/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Stogg
Player3,9/21/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Stogg
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
Player3,9/21/2025,False,False,0,M Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/21/2025,False,False,0,M Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/21/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/21/2025,False,False,0,Air,False,Riff,15,Drumpler,15,Drumpler
Player3,9/21/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/21/2025,False,False,0,Earth,False,Quarrister,15,Drumpler,15,Drumpler
Player3,9/21/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Stogg
Player3,9/21/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Haven,False,Stogg,15,Noggin,15,Stogg
Player3,9/21/2025,False,False,0,Oasis,False,Whaddle,16,Woolabee,15,Whaddle
Player3,9/21/2025,False,False,0,Oasis,False,Whaddle,16,Woolabee,15,Woolabee
Player3,9/21/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/21/2025,False,False,0,Faerie,False,Pladdie,15,Rare Kayna,15,Kayna
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/21/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
Player3,9/21/2025,False,False,0,Sanctum,False,Larvaluss,20,Fluoress,20,Larvaluss
Player3,9/22/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Noggin
Player3,9/22/2025,False,False,0,Bone,False,Stogg,15,Rare Noggin,15,Stogg
